ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
60120,0.8538,187400000,5.829,193200,7.353,12970,9.704,9165,1.427,581700000,0.3469,18390,3.771
33110,1.19,69190000,2.689,286600000,8.342,12970,9.704,9156,1.407,581700000,0.3469,24170,2.659
36110,1.034,1729000,4.114,587000,5.128,13140,8.88,9245,1.49,279100000,0.4593,38210,2.082
31300,1.131,3.82E+09,4.315,1.15E+09,5.675,13140,8.88,9385,1.342,279100000,0.4593,13120,8.691
103200,0.7091,676900000,0.3432,17920000,5.766,13140,8.88,8296,1.724,27360000,0.9004,13130,8.713
107700,0.715,582300000,9.596,4012000,7.224,14120,8.839,10320,1.137,566400,7.256,12760,8.924
37680,1.169,156900000,2.789,4181000,7.937,14120,8.839,8015,1.72,95490000,2.04,12760,8.924
38620,1.015,524500000,0.7349,20800000,8.902,14120,8.839,8595,1.25,401300,3.045,13460,8.227
35080,1.072,142200000,0.4793,25130000,7.273,13510,9.946,8627,1.408,172900000,5.476,13060,8.916
38060,1.105,55350000,4.585,6.02E+08,3.03,13510,9.946,8796,1.34,43140000,0.461,13060,8.916
24450,1.253,19470000,1.171,6.00E+09,3.56,14850,9.228,8208,1.305,43140000,0.461,13220,8.977
25670,1.318,243100000,2.145,2722000,6.574,13260,9.213,8537,1.521,425700000,0.3704,12910,8.33
53010,0.882,329000,5.684,10010000,6.202,13660,8.161,14200,1.115,425700000,0.3704,13330,8.008
37840,1.02,711200000,8.302,858400,9.714,13660,8.161,8973,1.234,425700000,0.3704,19550,3.238
35810,1.112,636300000,8.363,2.81E+09,9.995,14590,7.55,9123,1.549,2.10E+08,0.4197,16580,4.946
32500,1.16,705600,1.494,171400000,6.232,14590,7.55,8297,1.544,2.10E+08,0.4197,24480,2.654
36600,1.073,250300000,3.653,21410000,9.828,15930,8.249,10690,1.188,50680000,0.6025,15260,5.811
44890,1.001,655500,1.175,1.14E+09,3.085,13450,7.461,9420,1.335,50680000,0.6025,15330,5.148
44390,0.923,936800,1.846,5.21E+09,3.558,151700,1.184,9434,1.223,30150000,0.4847,16070,4.978
31360,1.324,560000,3.372,195500,8.066,151700,1.184,9163,1.63,32760000,0.4759,18150,4.354
69630,0.8186,173000,6.172,80540000,8.507,94030,1.217,9943,1.237,32760000,0.4759,15540,5.132
73680,0.7226,3.59E+09,6.053,497200000,5.833,16000,4.436,9392,1.277,32760000,0.4759,13660,8.427
52760,0.888,34580,9.142,3108000,6.095,460600000,8.349,9078,1.283,32760000,0.4759,12720,9.925
46050,0.9374,602500,5.611,1.52E+09,3.298,2091000,8.359,9022,1.321,2061000,0.6731,14340,6.925
47300,0.9338,826100000,7.544,1.63E+09,7.26,1200000,5.239,8963,1.587,33970,6.523,13370,7.242
48760,0.8364,8.79E+09,6.11,403600000,7.885,16270,7.82,8494,1.774,21680,9.816,19590,3.366
88680,0.6755,43740000,8.961,300700,6.458,16270,7.82,8682,1.7,2.63E+09,1.267,15380,5.815
74450,0.7414,1.20E+07,6.443,5025000,3.434,14180,8.495,10720,0.9345,476000,0.944,18460,4.526
40260,1.013,456900,4.867,309700,6.122,13420,8.799,9671,1.536,3936000,4.726,20550,2.82
36450,1.064,275400000,2.402,555500,8.721,17940,4.467,9566,1.518,39530,7.413,17840,3.947
35440,1.086,153600000,0.3971,1294000,6.192,19080,4.425,10800,1.093,3189000,5.053,18830,3.313
36920,1.11,153600000,0.3971,1260000,7.922,165000,1.252,8775,1.716,20830000,4.68,16320,5.99
38840,1.056,161500000,5.408,169600,8.725,230900,1.022,9257,1.472,91310,8.419,24620,2.7
32680,1.101,379100000,0.5008,2.13E+09,7.518,115300,1.388,9705,1.172,351200,1.197,28290,2.088
24140,1.508,2083000,3.068,9.21E+09,5.288,56670,1.705,10530,1.021,3874000,2.474,23510,2.759
26720,1.262,1.75E+09,7.589,3145000,6.079,60430,1.871,8842,1.248,227400000,6.7,14570,5.839
35600,1.004,1604000,0.8521,51650000,7.309,43960,1.885,9526,1.299,33480,7.034,14990,5.902
27910,1.42,102000,1.641,1273000,5.86,147800,1.028,10140,1.398,19290,7.649,24120,2.697
83370,0.7093,1.02E+09,8.454,5672000,6.615,133400,0.9292,8760,1.11,37830,3.084,19290,3.888
40440,1.029,5290000,5.079,24270000,6.478,64270,1.61,10290,1.074,450600000,0.4334,14890,6.417
112400,0.6093,52760000,4.215,728100000,6.774,64270,1.61,8792,1.592,450600000,0.4334,20220,3.127
31650,1.164,2.28E+09,4.04,171500,7.214,74240,1.504,10070,1.204,465700000,0.4235,25130,2.357
32950,1.06,55030,6.278,61830000,8.283,27010,2.672,8674,1.257,464600000,0.4029,23920,2.78
50000,0.8255,793300000,7.284,455800,5.609,22100,3.459,9714,1.317,3.97E+09,0.2714,23290,2.649
49280,0.9435,3.45E+09,7.013,1.42E+09,3.293,17190,4.514,8419,1.399,3.97E+09,0.2714,18680,3.424
125000,0.6184,743200,8.945,839600,7.308,17010,4.503,9784,1.492,3.19E+09,0.325,23740,2.641
39240,1.002,6811000,4.456,9943000,7.21,17010,4.503,10270,1.348,3.19E+09,0.325,36200,1.697
86730,0.6856,101800,4.131,5.14E+08,3.532,17760,5.918,9130,1.672,3.97E+09,0.3001,30940,1.961
